title,views,log_views,exclamation,question,bleep_censor,pos_VBD,pos_NN,pos_POS,pos_JJ,pos_IN,pos_.,pos_VBN,pos_DT,pos_:,pos_NNS,pos_VB,pos_TO,pos_-NONE-,pos_VBZ,pos_VBP,pos_'',pos_RB,pos_NNP,pos_MD,pos_RP,pos_PRP,pos_VBG,pos_CD,pos_WRB,pos_$,pos_CC,"pos_,",pos_WP,pos_RBS,pos_PRP$,pos_WDT,pos_JJR,pos_#,pos_JJS,pos_EX,pos_RBR,pos_LS,pos_PDT,pos_``,pos_WP$
Ex-Rep. Renzi Asks Judge To Let Him Report To Prison On Later Date,2754,7.9208096792886,0,0,0,0,3,0,1,1,0,0,0,0,0,3,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White House To Fete Michelle Obama's 50th With Dance Party,5356,8.585972706811063,0,0,0,0,4,1,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Police To Release Additional Newtown Documents Friday,487,6.18826412308259,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Obama Signs Two-Year Budget Passed By Congress,1115,7.0166096838942185,0,0,0,1,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NYT Editorial Board Calls For Clemency For Snowden,1622,7.3914152346753585,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona To Issue Driver's Licenses To Undocumented Family Members Of Military Personnel,511,6.2363695902037035,0,0,0,0,4,1,1,1,0,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bill De Blasio To Be Sworn In By Bill Clinton,1433,7.267525427828172,0,0,0,0,4,0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama Lawmaker To Introduce Resolution Honoring Gay-Bashing 'Duck Dynasty' Star,9700,9.179881164491476,0,0,0,0,6,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York Times: No Evidence Al Qaeda 'Had Any Role' In Benghazi Attack,14185,9.559940347242952,0,0,0,0,7,0,2,1,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plea Bargain Possible For Ex-Sen. Alexander Aide Facing Child Porn Charges,2442,7.800572654670651,0,0,0,0,6,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
California Court Rules Undocumented Immigrant Can Practice Law,1639,7.40184157874383,0,0,0,1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBS' John Miller To Rejoin NYPD,2380,7.774855766665519,0,0,0,0,2,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEO At Heart Of McDonnell Scandal To Resign Friday,2349,7.761744984658913,0,0,0,0,5,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dem Gov. Candidate Fires Back At Nikki Haley's Beretta From Santa,13071,9.478151314785553,0,0,0,0,7,1,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D.C. Snow Storm Shuts Down Congress,3286,8.097426298597213,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Port Authority Wants At Least 2 Months To Comply With Christie Bridge Scandal Request,6834,8.829665432675236,0,0,0,0,6,0,0,2,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
New Analysis Projects Lower Overall Obamacare Sign-Ups,3924,8.274866820685254,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Rob Ford Shows Up At Jimmy Kimmel's Show A Day Too Early,4549,8.422662707570003,0,0,0,1,5,1,0,2,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel Expected To Fund All Abortions For Women Aged 20-33,1944,7.5725029850203835,0,0,0,1,1,0,0,1,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Obama's Favorite Television Shows Revealed,6484,8.777092882855566,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John McCain: Don't Count Obama Out,14040,9.549665677579801,0,0,0,0,3,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Limbaugh Says '12 Years A Slave' Won Because It Had The 'Magic Word' In Title,15225,9.630694092578098,0,0,0,1,3,0,2,3,0,0,2,0,1,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.J. Democrat Accuses Port Authority Of Trying To Dodge Bridge Scandal Investigation,14303,9.5682245844549,0,0,0,1,5,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supreme Court Will Decide If Inmates Have The Right To Grow A Beard,5545,8.620651899784468,0,0,0,0,4,0,0,1,0,0,2,0,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Man Wounded From Accidental Shotgun Discharge While Riding ATV,643,6.46614472423762,0,0,0,1,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dems Fear Anti-Obamacare, Pro-Impeachment Candidate Could Win Nod For Senate Seat",37973,10.544630659849275,0,0,0,0,4,0,2,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
A&E Decides To Bring Back Gay-Bashing 'Duck Dynasty' Star Phil Robertson,16695,9.722864552377755,0,0,0,0,6,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poll: Republican Belief In Evolution Has Plummeted In Recent Years,29345,10.286877452992435,0,0,0,0,3,0,2,2,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White House Offers 'Full Support' To Russia In Response To Bombings,382,5.945420608606575,0,0,0,0,3,0,1,2,0,0,0,0,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Brooks Is Tired Of All This Income Inequality Talk,23145,10.049534053465369,0,0,0,1,3,0,0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Blumenthal Sets Dec. 31 Deadline For UPS, FedEx Answer On Refunds",1474,7.295735072749282,0,0,0,0,3,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lawmakers Throw Cold Water On NYT Benghazi Report,13830,9.534595424658805,0,0,0,0,4,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bill Kristol To Bill Maher: 'Total Bullshit' That The Tea Party Was About A Black President (VIDEO),42812,10.664573716104265,0,0,0,1,9,0,2,2,0,0,2,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'Swift Boat' Texas GOP Donor Dies At 82,620,6.429719478039137,0,0,0,1,3,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Democratic Senator: Obama's 'Perceived Weakness' Contributed To Situation In Ukraine,1916,7.557994958530807,0,0,0,1,5,1,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Guy Reaches For Wallet, Ends Up Shooting Himself In The Butt",11890,9.383452989684828,0,0,0,0,3,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Issa Disputes NYT Benghazi Report,7807,8.962776046120291,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christie Declined To Defend NJ Gun Control Laws Upheld In State Court,1341,7.201170883281678,0,0,0,1,6,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huckabee's Most Awkward Interview Involved Discussion Of A Woman's Breast Size,6700,8.809862805379057,0,0,0,0,7,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Rep. Lee: Ryan's Comments On Inner City Culture Are A 'Racial Attack',12180,9.407550541263888,0,0,0,0,5,1,1,1,0,0,1,1,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poll: Obama Most Admired Man For 6th Year In A Row,2361,7.766840537085513,0,0,0,0,5,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Poll: War In Afghanistan Perhaps The Most Unpopular In U.S History,1150,7.047517221357295,0,0,0,0,3,0,3,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
New Yorker Cartoon Uses Godzilla To Mock Chris Christie's Bridge Scandal,27401,10.21833478806055,0,0,0,0,5,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billionaire Home Depot Founder Says Pope Francis Is Alienating The Rich,165255,12.015245014442275,0,0,0,0,5,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jailed White Supremacist's Bond Set At $1 Million,1946,7.57353126274595,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul Ryan Defends Poverty-Inner City Link: 'This Has Nothing To Do With Race',10662,9.274441297382708,0,0,0,1,5,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steve King Worried 'Self-Professed' Gays Could Trick Businesses Into Hate Crimes,19184,9.861831877267296,0,0,0,0,1,0,2,1,0,1,0,0,3,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conservative Writer Informs Readers That Spooning Is A 'Sexual Position',17124,9.748236267264836,0,0,0,0,2,0,2,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Reid: We Should Wait On Russia Sanctions, 'Can’t Get In The Damn Building' Anyway",3185,8.066207568006265,0,0,0,1,5,0,1,2,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
New Hampshire Democrat Admits Mowing Down Group Of Ducks With BMW,28678,10.263885557274984,0,0,0,0,4,0,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOP Rep: NYT Benghazi Story Meant To Boost Clinton For 2016,1401,7.2449415463370075,0,0,0,1,6,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michelle Obama Congratulates Robin Roberts And Her Partner,5764,8.659386957119413,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Daughter Of JPMorgan Chase CEO Draws Ire For Declaring Michigan City 'Apocalyptic',15053,9.619332585860503,0,0,0,0,6,0,1,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Incoming Boston Mayor Opposes AR-15s For Beat Cops,1414,7.2541778464565185,0,0,0,0,3,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PETA On New Hampshire Dem's Duck Killing: 'What's Next -- Mowing Down Kids?',4080,8.313852267398207,0,1,0,0,5,2,3,2,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Twitter Inc. Headquarters Installing Log Cabins On Corporate Campus,5407,8.595449689382004,0,0,0,0,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Game Over? Another Anti-Gay 'Religious Freedom' Bill Thwarted,3580,8.183118079394745,0,1,0,1,4,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mississippi Gov. Phil Bryant Opposes Medicaid Expansion In Case Obamacare Is Repealed,13076,9.478533767844102,0,0,0,1,7,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rand Paul's Latest Bill Clinton Accusation: 'Serial Philanderer',3366,8.121480374750751,0,0,0,0,6,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GOP Senate Candidate Wants To Move U.S. Capitol To Nebraska,13801,9.532496332288039,0,0,0,0,4,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Palin: People Think Of Obama Wearing 'Mom Jeans,' Putin Wrestling Bears (VIDEO)",34429,10.44665451147278,0,0,0,0,4,0,1,1,0,0,0,3,3,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HHS: 2.1 Million Enrolled In Private Health Plan Under Obamacare,4031,8.301769763117166,0,0,0,0,3,0,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dubai Will Ring In New Year By Attempting To Break World Fireworks Record (WATCH LIVE),2081,7.640603826393634,0,0,0,0,5,0,1,2,0,0,0,2,1,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSNBC Host Apologizes For Segment About Romney's Black Grandchild,15992,9.679843876180236,0,0,0,1,4,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rob Ford Files For Re-Election,805,6.690842277418564,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jon Stewart To Putin: Olympic Gold Doesn't Justify Invading Ukraine (VIDEO),2531,7.836369760545124,0,0,0,0,5,0,1,0,0,0,0,3,0,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olbermann Wonders If There Are 'Any Adults In Charge' At Old Employer MSNBC,50156,10.82289342731043,0,0,0,0,4,0,2,3,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Krauthammer Also Thinks The New York Times Ran Benghazi Report Simply To 'Protect Hillary' (VIDEO),5838,8.67214355141406,0,0,0,1,5,0,2,0,0,0,1,2,1,0,1,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Hampshire Democrat Sorry For Mowing Down Ducks In His BMW,7345,8.901775088607979,0,0,0,0,5,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
GOP Candidate For AZ Governor Misquotes Lincoln On 'Class Hatred',15630,9.656947423415524,0,0,0,0,5,0,1,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
King On NYT Benghazi Report: 'They Want This Issue Taken Away',5859,8.675734219544788,0,0,0,0,5,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Obama's Pollster Wants Reporters To Stop Covering Polls,5306,8.576593534697684,0,0,0,0,2,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fox News Liberal Alan Colmes Defends Melissa Harris-Perry,18039,9.800291359707677,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Obamas Wish Barbara Bush A Speedy Recovery,785,6.665683717782406,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iraq Vet Purchases Pot, And Other Photos From Colorado's Historic 'Green Wednesday'",5692,8.646816959209742,0,0,0,1,4,1,3,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Crist Apologizes For Backing Same-Sex Marriage Ban: 'I Was Wrong',3421,8.137688184977605,0,0,0,1,5,0,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rich, White, Healthy People Are More Likely To Oppose Obamacare",1971,7.586296307152719,0,0,0,0,2,0,3,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
Bloomberg To Fundraise For Incumbent In Contentious Hawaii Dem Primary,665,6.499787040655853,0,0,0,0,5,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho Guv Signs Bill Allowing Guns On College Campuses,2549,7.8434564043761155,0,0,0,0,4,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chinese Consulate In San Francisco Damaged In Arson Attack,363,5.8944028342648505,0,0,0,1,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul Ryan: Inner City 'Culture Problem' Remark Was 'Inarticulate',8480,9.045465728785947,0,0,0,2,6,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Axelrod: Clinton May 'Signal To Elite' That De Blasio Is No Radical,1754,7.4696541729321275,0,0,0,0,3,1,2,2,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Why Obamacare May Not Matter In 2014 In One Chart,9779,9.187992508312275,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Top GOPer: Jamie Dimon Hasn't Called To Complain About My Bank Tax,1352,7.20934025660291,0,0,0,0,5,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ex-Obama Official Agrees U.S. Should Consider Clemency For Snowden,2355,7.764296006450517,0,0,0,0,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Media Matters Launches 'Mythopedia' Fact Check Tool Ahead Of CPAC,21709,9.985482200088756,0,0,0,0,4,0,0,1,0,0,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Here's Video Of Obama Narrowly Missing A Long Putt,3317,8.106816038947054,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry Reid: Republicans 'Are Addicted To Koch',4748,8.465478755729558,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tina Brown: Legal Pot Will Make U.S. 'Less Able To Compete With Chinese',7388,8.907612341319131,0,0,0,0,2,0,4,1,0,1,0,1,0,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Koch-Backed Group Targets Vulnerable Dems On Obamacare 'Lie Of The Year',510,6.23441072571837,0,0,0,0,4,1,2,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Outgoing Minneapolis Mayor Jokes That His Inner-Rob Ford May Burst Out,3079,8.0323601479245,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"NFL Coach Denies Kluwe's Allegations, Says He Never Used Homophobic Rhetoric",2563,7.848933726364072,0,0,0,1,2,1,1,0,0,0,0,0,2,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas Mayor Declares 2014 The 'Year Of The Bible',5022,8.52158353971753,0,0,0,0,0,1,2,1,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeff Sessions Is Senate's No. 1 Talker,281,5.638354669333745,0,0,0,0,2,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rep. Gingrey Hires Ex-Christie Aide To Run Senate Campaign After Mass Exodus,660,6.492239835020472,0,0,0,0,5,0,2,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AZ Lawmaker Comes Out As Gay, Says Anti-Gay Bill Was 'Game-Changer'",17260,9.756146964637418,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Judge Rules Rick Scott's Welfare Drug Testing Law Unconstitutional,6469,8.774776816043985,0,0,0,0,6,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOP Accuses Clinton Of 'Fully Coordinating' With 2016 Super PACs,1691,7.43307534889858,0,0,0,0,3,0,1,2,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Year's Gun Celebrations Lead To Injuries,2212,7.701652362642227,0,0,0,0,2,1,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Get Ready For The Camouflage 'Duck Dynasty' Semiautomatic Rifle,1945,7.5730172560525455,0,0,0,0,5,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tea Partiers Blame McConnell For Judge Advancing Gay Marriage In KY,1410,7.2513449833722134,0,0,0,1,6,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White House Suggests Social Security Cuts Remain 'On The Table',2338,7.7570511420320125,0,0,0,0,3,1,2,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Report: Marine To Become Third To Receive Medal Of Honor From Wars In Iraq And Afghanistan,2063,7.631916513071253,0,0,0,0,5,0,2,3,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah Rep. Pushing For Religious Exemption To Gay Marriage,5716,8.651024539049757,0,0,0,0,4,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vandals Steal 'YOLO' Letters From Loyola University, Because Mardi Gras",1865,7.5310163320779155,0,0,0,0,3,0,0,2,0,0,0,0,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul May Support Unemployment Insurance Extension,2130,7.6638772587034705,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
